generation,type,ind,sex_Male,age,race_African_American,priors_count,juv_fel_count,c_charge_degree_F,prediction,fitness
20,cfacts,46,0,8.452742182,1,17.03056985,23.13180834,1,0,0.009463916
20,cfacts,0,0,80.41324972,0,21.33847601,13.31074916,1,0,0.015621482
20,cfacts,2,1,4.030092483,1,0.550240242,2.667799225,1,0,0.073562887
20,cfacts,4,1,83.17581829,1,12.79684103,17.81191481,1,0,0.012155968
20,cfacts,6,1,77.47026181,1,20.11379608,11.57844349,0,0,0.017882488
20,cfacts,7,0,76.01789038,1,18.22384838,23.59114899,0,0,0.00922849
20,cfacts,8,0,51.322484,0,14.13372729,18.55991031,0,0,0.011822859
20,cfacts,9,0,81.39730839,1,24.58009012,23.61166626,0,0,0.009117056
20,cfacts,10,0,16.0701417,1,14.15375917,20.06515221,0,0,0.010921069
20,cfacts,12,0,20.64866636,0,3.779291725,5.171756442,1,0,0.040788809
20,cfacts,13,0,79.2417181,1,24.21074946,1.651979265,1,0,0.076124386
20,cfacts,14,1,20.4331822,1,11.27510443,9.918861497,1,0,0.021683256
20,cfacts,15,0,23.0750076,1,8.363785587,12.3484498,1,0,0.017744523
20,cfacts,16,0,54.3018001,1,19.24884635,24.74401691,1,0,0.008907366
20,cfacts,17,0,28.76613657,1,20.05095382,22.60047917,0,0,0.009718369
20,cfacts,19,0,13.63655062,0,2.18338829,9.963504552,0,0,0.021832374
20,cfacts,22,1,10.71105623,0,14.0418094,5.925829552,1,0,0.033656148
20,cfacts,24,0,26.84403092,1,16.71115053,15.39365051,0,0,0.014100215
20,cfacts,25,0,2.494219436,1,21.20073554,8.441978193,0,0,0.023581545
20,cfacts,26,1,12.13480371,1,13.16679119,17.99302839,1,0,0.012163825
20,cfacts,27,0,89.23491339,1,20.73027844,7.458825974,0,0,0.025810849
20,cfacts,30,0,86.06352836,1,20.83954372,2.650122062,0,0,0.057058841
20,cfacts,32,0,97.14771405,1,24.75597665,5.56892074,0,0,0.031766463
20,cfacts,33,1,2.332302043,0,18.10415908,11.54041883,1,0,0.018064105
20,cfacts,36,1,1.347494462,1,20.90451063,7.282348372,0,0,0.026900596
20,cfacts,37,1,93.7812881,1,15.27651081,23.39705899,0,0,0.009274167
20,cfacts,38,1,86.67879068,1,11.01978976,11.40793594,1,0,0.018476886
20,cfacts,39,0,39.48988492,1,13.49021085,17.03265595,0,0,0.012985247
20,cfacts,41,1,27.45847016,0,14.38556086,6.557394376,1,0,0.031587461
20,cfacts,43,1,62.77359072,1,24.11122888,15.32782947,0,0,0.013853827
20,cfacts,44,1,5.824330674,0,24.99905043,1.976181361,1,0,0.06989628
20,cfacts,45,0,39.81585729,1,5.674758445,10.5577518,1,0,0.021133356
20,cfacts,48,0,11.09573118,0,6.19601859,4.539179295,0,0,0.043912976
20,cfacts,49,1,12.58307224,0,2.739376067,8.206742738,0,0,0.026261742
20,cfacts,50,1,7.112836807,1,17.22345187,12.94107953,1,0,0.016407646
20,cfacts,0,0,36.85749222,0,17.54760822,11.67054629,1,0,0.018446011
20,cfacts,2,0,11.49305138,1,17.08216,0.877790525,0,0,0.122291115
20,cfacts,4,0,89.56052835,1,13.29878275,1.350491428,0,0,0.09189609
20,cfacts,5,1,24.90486666,0,18.58612251,0.17682942,1,0,0.223907228
20,cfacts,6,1,19.92510139,1,3.825436103,21.12390834,1,0,0.010624708
20,cfacts,8,1,16.79621178,1,13.62443622,4.1660389,0,0,0.046248885
20,cfacts,9,1,86.98089082,0,22.65759504,3.243690222,0,0,0.048906581
20,cfacts,11,0,87.01918224,1,11.19206204,15.76861098,1,0,0.013616983
20,cfacts,13,1,66.85833273,0,21.6177643,11.6977568,1,0,0.017820203
20,cfacts,14,0,89.2395242,0,24.38365815,7.669362379,1,0,0.024866644
20,cfacts,16,1,5.101221931,1,10.09747237,13.75418808,1,0,0.015736919
20,cfacts,17,0,6.246318378,1,6.453626441,15.62437879,1,0,0.014025475
20,cfacts,18,1,19.41259717,1,6.354566508,11.14114297,1,0,0.019689557
20,cfacts,1,1,56.40941771,1,11.13235833,8.425502582,0,0,0.025214015
20,cfacts,2,0,67.58843447,1,7.476116663,16.41071993,0,0,0.013360559
20,cfacts,3,0,64.29605135,1,24.8138683,21.87242711,0,0,0.009880635
20,cfacts,4,1,4.810874725,0,22.91004716,18.13461699,1,0,0.011786568
20,cfacts,0,0,76.9368928,1,19.64139297,22.95453544,1,0,0.009463883
20,cfacts,0,0,26.50734457,1,12.59337682,5.939851627,0,0,0.034602502
20,bads,1,0,95.36927382,0,6.157521651,9.352918477,0,1,0.022055147
20,bads,3,0,95.63818386,1,10.92565138,9.653446469,1,1,0.021252143
20,bads,5,0,76.25573688,1,5.401023834,14.5246335,1,1,0.015024702
20,bads,11,1,83.71623743,0,10.34677284,3.851311459,1,1,0.047790907
20,bads,18,0,83.63755374,1,2.291203977,5.313507137,0,1,0.03804567
20,bads,20,1,35.42349379,0,2.214457542,12.86702612,1,1,0.017525168
20,bads,21,0,98.92819293,1,0.835437179,14.31878794,0,1,0.015078835
20,bads,23,0,39.14317762,0,4.597493177,7.213643159,0,1,0.030484722
20,bads,28,0,54.20734378,0,9.17143253,5.260525726,0,1,0.038883695
20,bads,29,1,96.7662572,0,19.78197939,13.44124722,1,1,0.015375593
20,bads,31,0,86.51055671,0,5.892632414,23.36787904,1,1,0.009427062
20,bads,34,0,98.93527407,0,1.242488739,17.89150515,0,1,0.012165497
20,bads,35,1,79.01657531,1,4.111329341,15.10893887,1,1,0.014513632
20,bads,40,1,56.26458132,0,7.133827269,3.626431732,0,1,0.054966765
20,bads,42,1,73.40944908,1,0.588860991,4.084608032,0,1,0.050138786
20,bads,46,1,69.76641999,1,8.931342659,10.20385874,1,1,0.02098583
20,bads,47,1,63.25104647,0,8.210052453,4.56009455,1,1,0.044164623
20,bads,51,1,88.54711136,1,8.357052956,15.32763452,0,1,0.014052904
20,bads,52,0,52.45878678,0,4.887461708,17.6954671,1,1,0.0126105
20,bads,1,1,97.85448328,1,4.191070662,13.3171507,0,1,0.01607441
20,bads,3,1,63.33284208,1,8.97318198,13.76062851,1,1,0.015896805
20,bads,7,1,78.38384847,0,20.29087352,3.557337381,1,1,0.047958557
20,bads,10,0,64.34597097,0,0.138371699,24.88071881,0,1,0.009020908
20,bads,12,0,98.07405829,0,2.689965034,9.382921786,0,1,0.022176501
20,bads,15,1,68.86939176,1,0.375875821,16.79288568,1,1,0.013299793
20,bads,0,0,80.10074542,0,12.08092353,18.47618318,1,1,0.011731565
20,bads,5,1,77.88829385,1,2.628437339,0.487192043,1,1,0.219493593
20,bads,1,1,50.11390228,0,12.74857488,23.42606269,1,1,0.009496847
21,cfacts,0,0,28.67196258,0,4.294106906,0.111614885,0,0,0.460420628
21,cfacts,1,1,42.69713492,1,7.549156407,0.406581026,1,0,0.321819512
21,cfacts,2,1,21.72426844,1,11.82283777,0.036526504,0,0,0.333122599
21,cfacts,3,0,6.675554834,0,18.58612251,0.17682942,1,0,0.179118869
21,cfacts,4,1,24.90486666,0,9.84587234,0.166930659,0,0,0.305122698
21,cfacts,5,0,14.17371964,1,14.39026838,0.256215261,1,0,0.210820347
21,cfacts,6,1,14.0895233,1,14.39026838,0.235434194,1,0,0.222714819
21,cfacts,7,0,17.14748359,0,12.44830471,0.678434451,0,0,0.154318603
21,cfacts,8,0,21.72426844,1,13.75440032,0.319677353,1,0,0.220631262
21,cfacts,9,1,41.16881795,1,24.45710105,0.775841373,0,0,0.136047258
21,cfacts,10,1,14.0895233,0,9.84587234,1.018398043,0,0,0.132071637
21,cfacts,11,0,11.49305138,1,17.08216,0.877790525,0,0,0.122291115
21,cfacts,12,1,26.04980082,0,22.4345946,1.023861393,0,0,0.112841111
21,cfacts,13,0,35.72062153,0,9.094785869,1.581997103,0,0,0.111513478
21,cfacts,14,0,21.84819386,0,23.48029498,1.023861393,0,0,0.10633045
21,cfacts,15,1,14.28555061,0,24.93085732,1.141580447,1,0,0.098048932
21,cfacts,16,0,19.64516436,1,16.92032909,1.462203083,0,0,0.097195217
21,cfacts,17,0,14.28555061,0,12.50393615,1.462203083,1,0,0.100959823
21,cfacts,18,0,54.90451163,1,22.05517092,1.350491428,0,0,0.096245243
21,cfacts,19,0,79.21972718,0,19.16659414,1.141580447,1,0,0.097007783
21,cfacts,20,1,8.291343439,0,3.1835664,1.462203083,1,0,0.115586568
21,cfacts,21,0,54.90451163,0,22.05517092,1.581997103,0,0,0.086422175
21,cfacts,22,0,14.28555061,0,12.50393615,1.876695119,0,0,0.084120966
21,cfacts,23,1,8.291343439,0,3.1835664,2.340478943,1,0,0.080002674
21,cfacts,24,0,79.21972718,0,19.16659414,1.707147197,1,0,0.078208019
21,cfacts,25,1,4.030092483,1,0.550240242,2.667799225,1,0,0.073562887
21,cfacts,26,1,48.14966294,1,3.574744753,2.971547058,0,0,0.07042436
21,cfacts,27,1,35.26653687,1,11.99694907,2.794279527,1,0,0.070232989
21,cfacts,28,1,5.824330674,0,24.99905043,1.976181361,1,0,0.06989628
21,cfacts,29,0,19.64516436,1,21.94594702,2.265846367,0,0,0.068662134
21,cfacts,30,1,32.57352371,1,5.734801597,3.245390796,0,0,0.064177527
21,cfacts,31,1,43.08478685,1,18.69595054,2.868356407,1,0,0.064156736
21,cfacts,32,1,31.21030831,0,22.38366924,2.682865754,1,0,0.063745127
21,cfacts,33,1,40.55103028,0,20.84279139,2.836895042,1,0,0.063267623
21,cfacts,34,1,19.02202029,1,18.06821886,2.872555604,0,0,0.060584077
21,cfacts,35,1,94.7733788,1,12.88040647,2.81256666,0,0,0.057703497
21,cfacts,36,0,86.06352836,1,20.83954372,2.650122062,0,0,0.057058841
21,cfacts,37,0,44.28366727,0,16.64230421,3.4472715,0,0,0.054414456
21,cfacts,38,1,3.24209915,0,19.51480353,3.1967065,1,0,0.052726497
21,cfacts,39,1,86.98089082,0,22.65759504,3.243690222,0,0,0.048906581
21,cfacts,40,1,85.39389297,1,22.65503326,3.407456973,1,0,0.048196859
21,cfacts,41,1,95.23270632,1,13.41749172,4.296168332,1,0,0.042073217
21,cfacts,42,1,51.58902961,0,22.05517092,9.244137022,0,0,0.02232025
21,cfacts,43,0,45.09593478,0,12.31981723,16.1220231,1,0,0.013672946
21,cfacts,44,0,86.92885173,0,24.93085732,21.51046754,0,0,0.009902363
21,cfacts,45,1,14.0895233,0,9.84587234,24.09980517,0,0,0.009199632
21,cfacts,0,1,26.74732439,0,4.150606877,19.80028854,1,0,0.011340328
21,cfacts,1,1,7.595907523,0,24.92495888,19.8290799,0,0,0.010800255
21,cfacts,2,1,37.71682807,1,19.36747845,18.6088197,0,0,0.011810113
21,cfacts,5,1,42.72611489,1,6.512510494,21.63646706,0,0,0.010401927
21,cfacts,6,1,12.69976473,0,20.10085129,9.558171308,1,0,0.021536486
21,cfacts,8,0,35.61082468,0,19.3794452,22.13339748,0,0,0.009944253
21,cfacts,9,1,81.92761481,1,20.77367918,18.49623537,1,0,0.011574772
21,cfacts,10,0,51.17867028,0,5.468144423,23.12911134,1,0,0.009696848
21,cfacts,11,1,18.8663144,1,24.32339306,24.43287228,0,0,0.008935194
21,cfacts,12,1,3.170573378,0,3.836899008,12.69640264,1,0,0.017170992
21,cfacts,13,0,15.29939512,1,17.53340321,14.9140535,0,0,0.014379234
21,cfacts,14,0,72.97262824,1,17.63188488,11.44951987,1,0,0.018265247
21,cfacts,15,0,98.59156852,1,24.63633052,10.88757717,1,0,0.018290429
21,cfacts,18,0,19.55560492,1,8.653623485,11.18349071,0,0,0.019362998
21,cfacts,19,1,29.06343584,0,6.331156434,14.91401629,1,0,0.014930077
21,cfacts,20,1,4.351123243,1,23.37183373,3.155352983,1,0,0.052248924
21,cfacts,22,0,28.75832691,1,22.33762292,9.038961561,0,0,0.02281882
21,cfacts,23,0,59.96938506,1,8.618537253,6.386396746,1,0,0.032749774
21,cfacts,24,1,50.91979157,1,12.70039576,10.24566338,1,0,0.02108908
21,cfacts,25,1,42.55484644,0,10.24368644,11.99252125,1,0,0.018371056
21,cfacts,26,1,21.74665553,1,20.58288354,8.572665656,1,0,0.024067884
21,cfacts,27,0,53.20575593,1,12.88149276,19.22541987,1,0,0.011484405
21,cfacts,30,1,86.55801151,1,19.93342057,1.134640408,1,0,0.095764485
21,cfacts,31,0,8.947407714,1,8.551235257,14.15011374,1,0,0.015381389
21,cfacts,32,0,37.89750006,1,9.803612264,15.99419288,0,0,0.013900651
21,cfacts,33,0,86.9966241,1,24.73224424,21.39362676,1,0,0.009988567
21,cfacts,35,0,8.97778109,0,1.870783612,0.279162031,1,0,0.293945217
21,cfacts,36,0,30.76567757,1,10.02575599,4.49561517,0,0,0.045527974
21,cfacts,37,0,30.83187452,0,21.4656381,8.154106323,0,0,0.025078818
21,cfacts,40,1,12.00934116,1,2.448872475,3.500202028,0,0,0.057881423
21,cfacts,41,0,51.78135062,0,12.62442906,21.1719543,1,0,0.010454024
21,cfacts,42,0,10.45944763,0,4.367993316,13.0194499,1,0,0.016801173
21,cfacts,43,0,18.80475278,1,2.163392104,24.54855842,0,0,0.009151883
21,cfacts,44,0,35.52013361,1,11.34458546,15.55664418,0,0,0.014209139
21,cfacts,45,1,55.69374114,1,13.5576847,10.19172883,0,0,0.020953041
21,cfacts,46,0,50.32873231,1,20.57151867,8.287768958,1,0,0.024902207
21,cfacts,47,1,46.00570578,1,14.4095917,21.63518766,1,0,0.010275362
21,cfacts,48,1,42.9210064,1,14.65867338,21.95472069,1,0,0.010142318
21,cfacts,49,0,34.29879952,1,7.944461036,6.088831034,0,0,0.035151339
21,cfacts,50,1,6.076141937,0,7.436701547,12.25880316,0,0,0.01758208
21,cfacts,51,0,59.79030235,0,7.470679935,10.80236957,1,0,0.020053091
21,cfacts,53,0,48.72064766,0,7.075300711,5.706124554,1,0,0.037170898
21,cfacts,0,1,58.05767911,1,10.54833106,23.8859945,0,0,0.00931125
21,cfacts,2,0,44.68762259,0,6.926747736,20.85925235,1,0,0.010745543
21,cfacts,3,0,26.74736163,1,9.280716629,1.711179522,1,0,0.10313773
21,cfacts,4,0,97.74277812,1,20.62759788,18.30863768,0,0,0.011532892
21,cfacts,5,1,16.08640128,1,4.597159528,6.957337638,1,0,0.030895614
21,cfacts,6,0,27.69773592,1,10.94232889,1.997904832,0,0,0.088350182
21,cfacts,7,0,31.40316812,1,16.15430961,15.80593151,1,0,0.013842863
21,cfacts,8,1,41.88078307,1,10.34986338,20.1179401,0,0,0.011109286
21,cfacts,9,1,18.02631542,1,22.58938219,3.286484303,1,0,0.052956292
21,cfacts,10,1,15.36724208,1,2.489473221,1.649872151,1,0,0.113197379
21,cfacts,11,1,24.22850879,1,10.25030312,23.24397706,1,0,0.009601606
21,cfacts,0,1,4.042549736,0,19.33714137,8.679333892,1,0,0.023299776
21,bads,3,0,57.33099332,0,15.109275,16.05771427,1,1,0.013529643
21,bads,4,0,85.35182884,0,19.95435587,21.9538761,1,1,0.009810383
21,bads,7,0,51.30835411,1,3.294996683,16.63172269,0,1,0.013451833
21,bads,16,1,72.43225365,1,3.440908524,2.245733377,1,1,0.082655691
21,bads,17,1,68.41021501,0,16.81544805,9.183474169,1,1,0.022492111
21,bads,21,1,52.792731,1,0.451729194,24.5341995,0,1,0.009221101
21,bads,28,0,75.37536008,0,2.58956727,23.82985592,0,1,0.009329041
21,bads,29,1,72.94159693,1,1.882890729,5.57281096,0,1,0.037544739
21,bads,34,1,46.88279644,0,4.443924674,22.61560012,0,1,0.009950372
21,bads,38,0,40.85579436,1,2.545647514,7.786359062,1,1,0.028768278
21,bads,39,0,64.05301409,0,15.07241969,12.32959433,1,1,0.017264511
21,bads,52,1,49.93711533,1,1.178888918,21.65039069,1,1,0.010459646
21,bads,1,1,52.34164669,0,8.588129607,11.65002783,0,1,0.018740253
22,cfacts,0,0,28.67196258,0,4.294106906,0.111614885,0,0,0.460420628
22,cfacts,1,1,42.69713492,1,11.82283777,0.036526504,0,0,0.435881217
22,cfacts,2,1,21.72426844,1,7.549156407,0.406581026,1,0,0.262121371
22,cfacts,3,0,24.90486666,0,9.84587234,0.279162031,0,0,0.254080228
22,cfacts,4,1,8.97778109,0,1.870783612,0.166930659,1,0,0.364484645
22,cfacts,5,0,21.72426844,1,14.39026838,0.319677353,1,0,0.216080542
22,cfacts,6,1,14.0895233,1,13.75440032,0.235434194,1,0,0.227552397
22,cfacts,7,0,6.675554834,0,14.39026838,0.256215261,1,0,0.188649552
22,cfacts,8,0,14.17371964,1,18.58612251,0.17682942,1,0,0.198988119
22,cfacts,9,1,41.16881795,1,24.45710105,0.775841373,0,0,0.136047258
22,cfacts,10,1,14.0895233,0,17.08216,1.018398043,0,0,0.115500922
22,cfacts,11,1,15.36724208,1,2.489473221,1.649872151,1,0,0.113197379
22,cfacts,12,0,35.72062153,0,23.48029498,1.023861393,0,0,0.115185677
22,cfacts,13,0,21.84819386,0,24.93085732,1.023861393,1,0,0.105755965
22,cfacts,14,0,26.74736163,1,12.50393615,1.711179522,1,0,0.098235364
22,cfacts,15,0,54.90451163,1,12.50393615,1.462203083,1,0,0.107769031
22,cfacts,16,1,79.21972718,0,24.93085732,1.141580447,1,0,0.090850455
22,cfacts,17,0,54.90451163,0,19.16659414,1.707147197,1,0,0.086812019
22,cfacts,18,0,54.90451163,0,22.05517092,1.581997103,0,0,0.086422175
22,cfacts,19,0,14.28555061,0,12.50393615,1.876695119,0,0,0.084120966
22,cfacts,20,0,79.21972718,0,19.16659414,1.707147197,1,0,0.078208019
22,cfacts,21,1,48.14966294,1,3.574744753,2.971547058,0,0,0.07042436
22,cfacts,22,1,35.26653687,1,11.99694907,2.794279527,1,0,0.070232989
22,cfacts,23,1,5.824330674,0,24.99905043,1.976181361,1,0,0.06989628
22,cfacts,24,0,19.64516436,1,21.94594702,2.265846367,0,0,0.068662134
22,cfacts,25,0,30.18540246,1,21.20624499,2.678768008,1,0,0.064324464
22,cfacts,26,1,32.57352371,1,5.734801597,3.245390796,0,0,0.064177527
22,cfacts,27,1,43.08478685,1,18.69595054,2.868356407,1,0,0.064156736
22,cfacts,28,1,31.21030831,0,22.38366924,2.682865754,1,0,0.063745127
22,cfacts,29,1,19.02202029,1,18.06821886,2.872555604,0,0,0.060584077
22,cfacts,30,0,15.51278269,0,9.094785869,1.581997103,1,0,0.101481019
22,cfacts,31,0,18.0703067,1,22.05517092,2.962429185,0,0,0.056450816
22,cfacts,32,1,12.00934116,1,2.448872475,3.500202028,0,0,0.057881423
22,cfacts,33,0,86.06352836,1,20.83954372,2.650122062,0,0,0.057058841
22,cfacts,34,0,44.28366727,0,16.64230421,3.4472715,0,0,0.054414456
22,cfacts,35,1,18.02631542,1,22.58938219,3.286484303,1,0,0.052956292
22,cfacts,36,1,3.24209915,0,19.51480353,3.1967065,1,0,0.052726497
22,cfacts,37,1,4.351123243,1,23.37183373,3.155352983,1,0,0.052248924
22,cfacts,38,1,86.98089082,0,22.65759504,3.243690222,0,0,0.048906581
22,cfacts,39,1,85.39389297,1,22.65503326,3.407456973,1,0,0.048196859
22,cfacts,40,0,30.76567757,1,10.02575599,4.49561517,0,0,0.045527974
22,cfacts,41,1,18.16529638,0,22.47134187,17.85411709,1,0,0.012069788
22,cfacts,42,0,14.0895233,0,14.99119219,22.37880712,0,0,0.009794441
22,cfacts,43,0,71.64371794,1,9.280716629,1.711179522,1,0,0.092949559
22,cfacts,1,1,51.86769933,1,10.93977713,6.162614229,0,0,0.03392096
22,cfacts,2,1,44.37756518,1,19.63249395,12.12338021,1,0,0.017747946
22,cfacts,3,0,22.42583458,1,7.970427976,8.114262864,1,0,0.02646999
22,cfacts,4,1,64.93233252,1,23.65475849,9.787625411,0,0,0.020853977
22,cfacts,5,1,78.32754907,0,22.95740374,8.915996052,1,0,0.02235786
22,cfacts,6,1,53.58836355,1,23.21022268,2.089397299,1,0,0.07463236
22,cfacts,7,1,25.1708522,0,5.787232559,1.182944427,1,0,0.144110726
22,cfacts,8,0,39.64077625,0,24.26831324,4.914238225,0,0,0.038898974
22,cfacts,9,0,24.96417738,1,18.81632688,21.06440652,0,0,0.010397104
22,cfacts,10,0,39.9381908,1,4.989071274,9.427817835,1,0,0.023656692
22,cfacts,13,1,53.85090429,1,4.894547703,1.036566969,1,0,0.165279635
22,cfacts,14,1,34.42777165,1,15.8880589,19.25678522,1,0,0.011494965
22,cfacts,16,1,66.49809411,1,21.85535047,2.431571909,0,0,0.064373588
22,cfacts,17,0,1.065387616,0,6.695242487,17.40550674,0,0,0.012540403
22,cfacts,19,0,23.7079912,0,20.05553978,13.97725416,0,0,0.015256158
22,cfacts,21,0,58.18390771,1,7.815203078,22.00491523,1,0,0.010126425
22,cfacts,22,0,31.67884386,0,15.34772147,19.78267929,1,0,0.011148988
22,cfacts,23,1,22.19750184,0,10.10451165,16.11009762,0,0,0.013640643
22,cfacts,26,1,8.249312973,1,18.35469281,23.67985982,1,0,0.009249972
22,cfacts,27,1,14.1552052,0,7.148200492,6.753436091,0,0,0.030968742
22,cfacts,28,0,37.08592719,0,20.46832448,19.87250472,1,0,0.011040613
22,cfacts,29,0,77.15885702,1,12.36876913,13.4337765,1,0,0.015905672
22,cfacts,30,0,48.52048931,1,16.52218893,2.343625174,0,0,0.073648024
22,cfacts,31,0,47.41107018,1,18.49170358,22.86773681,0,0,0.009639501
22,cfacts,32,0,52.60495229,1,19.36441329,23.68806774,0,0,0.009281975
22,cfacts,33,0,0.094989882,1,23.17381405,14.58449384,1,0,0.014373332
22,cfacts,34,1,40.93993394,0,17.14232499,19.71497747,0,0,0.011187365
22,cfacts,35,1,12.83164701,0,12.60591772,11.74641773,0,0,0.018163642
22,cfacts,36,0,86.59608327,1,22.71049431,11.23493528,0,0,0.018035016
22,cfacts,37,0,46.59337694,1,8.348352341,2.170011583,0,0,0.087032515
22,cfacts,38,0,37.49904059,0,23.83079265,7.250349028,1,0,0.027967735
22,cfacts,40,0,59.34124149,1,13.47702173,5.602904541,0,0,0.035758911
22,cfacts,41,0,89.28683189,0,22.12550023,5.036432001,0,0,0.035076893
22,cfacts,42,0,49.94252645,0,14.21666424,21.95034134,1,0,0.010079575
22,cfacts,43,1,64.05136308,1,5.211691704,22.40912749,0,0,0.009956439
22,cfacts,45,1,9.266907025,0,11.24087342,18.58287308,1,0,0.011789348
22,cfacts,46,0,23.05362808,0,12.50329323,4.428504119,0,0,0.04422625
22,cfacts,47,1,92.33336632,0,23.16446682,10.75547856,1,0,0.018675004
22,cfacts,48,0,12.43946148,1,6.526268463,13.92946579,1,0,0.01573294
22,cfacts,49,0,30.40857043,1,2.81493268,18.2650603,1,0,0.012336065
22,cfacts,50,1,18.32924568,1,0.435036526,20.79581696,1,0,0.010839291
22,cfacts,51,1,7.335500584,1,15.21860306,2.798544031,0,0,0.061113409
22,cfacts,52,1,78.1164387,1,24.99815589,21.68218974,1,0,0.009921699
22,cfacts,53,0,0.561922997,1,13.46065713,14.67231307,0,0,0.014568281
22,cfacts,55,0,31.99932445,1,2.047506272,1.630379295,1,0,0.125278691
22,cfacts,0,1,86.26248371,1,16.48034605,13.30813295,1,0,0.015811482
22,cfacts,1,0,34.01747622,1,8.434075287,21.29010859,1,0,0.01052937
22,cfacts,2,1,31.33416203,1,4.713877759,17.55214117,0,0,0.012791587
22,cfacts,3,1,21.25272674,0,16.37820376,5.312843678,1,0,0.037274699
22,cfacts,4,1,20.1419249,0,10.9255195,10.90369092,0,0,0.019712405
22,cfacts,6,0,55.72909558,0,10.57172511,1.895121559,0,0,0.088793118
22,cfacts,7,1,23.60825472,1,16.75550083,15.00246713,0,0,0.014447606
22,cfacts,9,0,90.74154692,1,21.04569915,10.44556385,0,0,0.019247315
22,cfacts,10,0,31.2488346,0,18.29145257,10.79527892,0,0,0.019627844
22,cfacts,0,1,4.307890158,0,24.41956059,23.92185909,1,0,0.009053768
22,cfacts,1,1,30.90931853,1,19.93794291,11.74955113,0,0,0.018161812
22,bads,0,0,97.82163244,0,18.17090908,8.21929818,0,1,0.023637699
22,bads,11,1,1.380309977,1,0.401091519,0.929602421,0,1,0.159731789
22,bads,12,1,65.58227499,0,15.1739153,17.48964942,0,1,0.012403043
22,bads,15,1,92.82615426,1,10.28416017,19.70949447,0,1,0.011004664
22,bads,18,0,89.53906619,1,2.88951505,10.73916886,1,1,0.019885935
22,bads,20,0,98.79325648,0,19.12299174,3.453811344,0,1,0.046254604
22,bads,24,0,83.27691922,0,15.35360329,5.915417309,0,1,0.032226714
22,bads,25,1,79.36508807,0,2.86824781,9.910796245,1,1,0.021680714
22,bads,39,1,40.04551602,0,3.455933941,7.780554419,0,1,0.028574561
22,bads,44,1,82.1762089,0,14.77841682,14.82867509,1,1,0.01436669
22,bads,54,0,71.3482588,1,2.336307554,1.314280863,0,1,0.123026149
22,bads,5,0,84.83146295,0,19.57570648,12.24755976,1,1,0.016857202
22,bads,8,1,79.71327359,0,7.551759059,18.07145327,0,1,0.012082147
23,cfacts,0,0,28.67196258,0,4.294106906,0.111614885,0,0,0.460420628
23,cfacts,1,1,8.97778109,0,11.82283777,0.166930659,0,0,0.227053885
23,cfacts,2,1,21.72426844,0,9.84587234,0.279162031,0,0,0.254138275
23,cfacts,3,0,24.90486666,1,7.549156407,0.406581026,1,0,0.26205962
23,cfacts,4,1,14.0895233,1,13.75440032,0.235434194,1,0,0.227552397
23,cfacts,5,0,21.72426844,1,14.39026838,0.319677353,1,0,0.216080542
23,cfacts,6,0,14.17371964,1,18.58612251,0.256215261,1,0,0.186107278
23,cfacts,7,0,6.675554834,0,14.39026838,0.17682942,1,0,0.201897232
23,cfacts,8,1,25.1708522,1,5.787232559,1.036566969,1,0,0.163102677
23,cfacts,9,0,31.99932445,1,2.047506272,1.630379295,1,0,0.125278691
23,cfacts,10,1,54.90451163,0,12.50393615,1.462203083,1,0,0.107769031
23,cfacts,11,1,15.36724208,1,2.489473221,1.649872151,1,0,0.113197379
23,cfacts,12,0,54.90451163,1,12.50393615,1.462203083,1,0,0.107769031
23,cfacts,13,0,26.74736163,1,12.50393615,1.711179522,1,0,0.098235364
23,cfacts,14,0,96.86366013,0,21.51780185,0.714696738,1,0,0.102979792
23,cfacts,15,0,15.51278269,0,9.094785869,1.581997103,1,0,0.101481019
23,cfacts,16,0,26.74736163,1,24.93085732,1.711179522,1,0,0.083021119
23,cfacts,17,0,71.64371794,1,9.280716629,1.711179522,1,0,0.092949559
23,cfacts,18,1,79.21972718,1,24.93085732,2.170011583,0,0,0.06446188
23,cfacts,19,0,55.72909558,0,10.57172511,1.895121559,0,0,0.088793118
23,cfacts,20,0,54.90451163,1,22.05517092,1.581997103,0,0,0.087685166
23,cfacts,21,0,54.90451163,0,19.16659414,1.707147197,1,0,0.086812019
23,cfacts,22,0,54.90451163,0,22.05517092,1.581997103,0,0,0.086422175
23,cfacts,23,0,79.21972718,0,19.16659414,1.707147197,1,0,0.078208019
23,cfacts,24,1,48.14966294,1,3.574744753,2.971547058,0,0,0.07042436
23,cfacts,25,1,35.26653687,1,11.99694907,2.794279527,1,0,0.070232989
23,cfacts,26,1,5.824330674,0,24.99905043,1.976181361,1,0,0.06989628
23,cfacts,27,0,66.23307568,1,16.4699833,2.349067473,1,0,0.069683548
23,cfacts,28,0,19.64516436,1,21.94594702,2.265846367,0,0,0.068662134
23,cfacts,29,1,66.49809411,1,21.85535047,2.431571909,0,0,0.064373588
23,cfacts,30,0,30.18540246,1,21.20624499,2.678768008,1,0,0.064324464
23,cfacts,31,1,32.57352371,1,5.734801597,3.245390796,0,0,0.064177527
23,cfacts,32,1,31.21030831,0,22.38366924,2.682865754,1,0,0.063745127
23,cfacts,33,1,7.335500584,1,15.21860306,2.798544031,0,0,0.061113409
